date,admin2,distance_travelled,urban,poverty
1-May,COUNTRY.1.,1.831,1,8
1-May,COUNTRY.1.,3.733,1,8
1-May,COUNTRY.1.,15.873,1,8
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.2.,70.068,1,7
1-May,COUNTRY.1.,19.703,1,8
1-May,COUNTRY.1.,2.397,1,8
1-May,-1,403.868,-1,-1
1-May,COUNTRY.2.,0.5,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,13.614,1,8
1-May,COUNTRY.10.,0.411,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,22.637,1,8
1-May,COUNTRY.1.,2.681,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,14.612,1,8
1-May,COUNTRY.1.,3.378,1,8
1-May,COUNTRY.1.,0.577,1,8
1-May,-1,0.235,-1,-1
1-May,COUNTRY.1.,13.034,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.919,1,8
1-May,-1,0,-1,-1
1-May,-1,1.786,-1,-1
1-May,COUNTRY.1.,9.652,1,8
1-May,COUNTRY.1.,58.646,1,8
1-May,COUNTRY.1.,155.912,1,8
1-May,COUNTRY.1.,6.18,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,7.084,1,8
1-May,COUNTRY.1.,229.531,1,8
1-May,COUNTRY.1.,6.547,1,8
1-May,COUNTRY.1.,2.371,1,8
1-May,COUNTRY.1.,7.432,1,8
1-May,COUNTRY.1.,1.534,1,8
1-May,COUNTRY.1.,0.185,1,8
1-May,COUNTRY.1.,5.34,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.10.,987.915,1,8
1-May,-1,111.64,-1,-1
1-May,COUNTRY.1.,0.43,1,8
1-May,COUNTRY.1.,40.63,1,8
1-May,COUNTRY.1.,14.255,1,8
1-May,COUNTRY.1.,3.265,1,8
1-May,COUNTRY.3.,4.372,1,8
1-May,COUNTRY.1.,2.72,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,1.449,1,8
1-May,-1,1.229,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.006,1,8
1-May,COUNTRY.3.,69.158,1,8
1-May,COUNTRY.1.,47.931,1,8
1-May,COUNTRY.1.,10.653,1,8
1-May,COUNTRY.1.,31.298,1,8
1-May,COUNTRY.1.,5.426,1,8
1-May,COUNTRY.1.,2.215,1,8
1-May,-1,4.645,-1,-1
1-May,COUNTRY.1.,12.934,1,8
1-May,COUNTRY.1.,0.061,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.5.,3.184,1,7
1-May,COUNTRY.1.,0.718,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.416,1,8
1-May,COUNTRY.9.,0.425,1,7
1-May,COUNTRY.1.,6.538,1,8
1-May,-1,0.26,-1,-1
1-May,-1,0,-1,-1
1-May,-1,1.573,-1,-1
1-May,COUNTRY.1.,9.565,1,8
1-May,COUNTRY.13.,164.749,0,7
1-May,COUNTRY.1.,19.159,1,8
1-May,COUNTRY.1.,1.592,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.3.,113.438,1,7
1-May,COUNTRY.1.,0.059,1,8
1-May,-1,0,-1,-1
1-May,-1,12.865,-1,-1
1-May,COUNTRY.1.,2.076,1,8
1-May,COUNTRY.1.,5.738,1,8
1-May,COUNTRY.3.,88.201,1,7
1-May,COUNTRY.1.,1.347,1,8
1-May,COUNTRY.1.,44.396,1,8
1-May,COUNTRY.1.,5.772,1,8
1-May,COUNTRY.1.,0.058,1,8
1-May,COUNTRY.1.,11.779,1,8
1-May,COUNTRY.7.,0.606,1,7
1-May,-1,0,-1,-1
1-May,-1,407.691,-1,-1
1-May,-1,5.149,-1,-1
1-May,COUNTRY.1.,9.274,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.6.,3.035,1,7
1-May,COUNTRY.1.,5.277,1,8
1-May,COUNTRY.1.,0.542,1,8
1-May,COUNTRY.1.,0.432,1,8
1-May,COUNTRY.1.,21.158,1,8
1-May,COUNTRY.1.,2.793,1,8
1-May,COUNTRY.3.,0,1,8
1-May,COUNTRY.1.,55.747,1,8
1-May,COUNTRY.1.,25.127,1,8
1-May,COUNTRY.1.,99.427,1,8
1-May,COUNTRY.1.,0.056,1,8
1-May,COUNTRY.1.,11.278,1,8
1-May,COUNTRY.1.,7.076,1,8
1-May,COUNTRY.3.,1.695,1,8
1-May,-1,0,-1,-1
1-May,-1,3.88,-1,-1
1-May,COUNTRY.1.,3.02,1,8
1-May,COUNTRY.1.,12.346,1,8
1-May,-1,0.527,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,6.809,1,8
1-May,COUNTRY.3.,14.469,1,7
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.3.,0,0,6
1-May,COUNTRY.1.,36.427,1,8
1-May,COUNTRY.1.,7.721,1,8
1-May,COUNTRY.1.,50.521,1,8
1-May,COUNTRY.1.,8.661,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,2.507,1,8
1-May,COUNTRY.13.,2.544,1,7
1-May,COUNTRY.1.,0.226,1,8
1-May,COUNTRY.1.,11.985,1,8
1-May,COUNTRY.1.,0.012,1,8
1-May,COUNTRY.1.,8.89,1,8
1-May,COUNTRY.1.,0.519,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.7.,0.016,0,6
1-May,COUNTRY.1.,16.844,1,8
1-May,-1,0.432,-1,-1
1-May,-1,53.133,-1,-1
1-May,COUNTRY.1.,0.085,1,8
1-May,COUNTRY.1.,14.351,1,8
1-May,COUNTRY.1.,0.087,1,8
1-May,COUNTRY.1.,27.869,1,8
1-May,COUNTRY.3.,15.415,1,7
1-May,COUNTRY.1.,12.503,1,8
1-May,COUNTRY.1.,3.287,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,21.068,1,8
1-May,COUNTRY.1.,7.984,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.3.,20.358,1,7
1-May,-1,0.348,-1,-1
1-May,COUNTRY.1.,9.794,1,8
1-May,COUNTRY.1.,3.965,1,8
1-May,COUNTRY.1.,7.227,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0.056,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.10.,1.865,1,8
1-May,COUNTRY.5.,0.837,1,7
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,-1,0.751,-1,-1
1-May,COUNTRY.1.,3.21,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,1.837,1,8
1-May,COUNTRY.1.,2.469,1,8
1-May,-1,11.316,-1,-1
1-May,COUNTRY.11.,98.677,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,5.678,1,8
1-May,COUNTRY.7.,0.684,1,6
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,45.027,1,8
1-May,COUNTRY.5.,1.028,1,6
1-May,-1,0.423,-1,-1
1-May,COUNTRY.7.,1.342,1,7
1-May,COUNTRY.1.,20.019,1,8
1-May,COUNTRY.1.,532.963,1,8
1-May,COUNTRY.1.,0.658,1,8
1-May,COUNTRY.3.,0.929,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,1.965,-1,-1
1-May,COUNTRY.1.,2.152,1,8
1-May,COUNTRY.1.,16.805,1,8
1-May,COUNTRY.1.,0.412,1,8
1-May,COUNTRY.1.,0.281,1,8
1-May,COUNTRY.1.,13.155,1,8
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,6.753,1,8
1-May,COUNTRY.3.,3.138,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.11.,1.356,1,6
1-May,COUNTRY.1.,16.258,1,8
1-May,COUNTRY.3.,20.015,0,6
1-May,COUNTRY.1.,2.048,1,8
1-May,COUNTRY.1.,0.396,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.7,1,8
1-May,COUNTRY.7.,0.494,1,7
1-May,COUNTRY.1.,0.127,1,8
1-May,-1,0.129,-1,-1
1-May,COUNTRY.1.,14.9,1,8
1-May,COUNTRY.1.,0.418,1,8
1-May,COUNTRY.1.,1.695,1,8
1-May,COUNTRY.1.,8.472,1,8
1-May,COUNTRY.1.,164.624,1,8
1-May,-1,2.094,-1,-1
1-May,COUNTRY.1.,1.265,0,8
1-May,-1,0.338,-1,-1
1-May,COUNTRY.1.,16.29,1,8
1-May,COUNTRY.1.,3.933,1,8
1-May,COUNTRY.1.,10.928,1,8
1-May,COUNTRY.14.,5.963,0,7
1-May,COUNTRY.1.,0.003,1,8
1-May,COUNTRY.3.,0,1,7
1-May,-1,16.633,-1,-1
1-May,COUNTRY.14.,2.41,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,46.975,1,8
1-May,COUNTRY.1.,0.411,1,8
1-May,COUNTRY.1.,35.542,1,8
1-May,COUNTRY.1.,1.718,1,8
1-May,-1,1.034,-1,-1
1-May,COUNTRY.1.,24.497,1,8
1-May,COUNTRY.1.,1.075,1,8
1-May,COUNTRY.5.,0.017,1,7
1-May,-1,3.861,-1,-1
1-May,-1,1.126,-1,-1
1-May,COUNTRY.1.,18.838,1,8
1-May,-1,3.15,-1,-1
1-May,COUNTRY.12.,403.304,0,7
1-May,-1,0,-1,-1
1-May,COUNTRY.13.,293.092,1,7
1-May,COUNTRY.1.,33.818,1,8
1-May,-1,0,-1,-1
1-May,-1,1.546,-1,-1
1-May,COUNTRY.1.,0.654,1,8
1-May,-1,1.547,-1,-1
1-May,COUNTRY.1.,12.439,1,8
1-May,COUNTRY.13.,6.061,1,8
1-May,COUNTRY.13.,42.491,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,119.334,1,8
1-May,COUNTRY.8.,0.742,1,7
1-May,COUNTRY.1.,0.874,1,8
1-May,COUNTRY.1.,7.629,1,8
1-May,-1,0,-1,-1
1-May,-1,2.501,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,118.469,1,8
1-May,COUNTRY.1.,0.204,1,8
1-May,-1,31.466,-1,-1
1-May,COUNTRY.1.,3.257,1,8
1-May,-1,0.128,-1,-1
1-May,COUNTRY.1.,16.319,1,8
1-May,COUNTRY.11.,2.29,1,8
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,46.258,1,8
1-May,COUNTRY.1.,0.721,1,8
1-May,COUNTRY.1.,2.671,1,8
1-May,COUNTRY.1.,34.138,1,8
1-May,COUNTRY.1.,14.393,1,8
1-May,COUNTRY.2.,0,1,7
1-May,COUNTRY.1.,24.266,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,-1,37.255,-1,-1
1-May,COUNTRY.2.,622.379,1,7
1-May,-1,44.139,-1,-1
1-May,COUNTRY.1.,0.204,1,8
1-May,COUNTRY.3.,29.68,0,6
1-May,COUNTRY.1.,0,1,8
1-May,-1,0.051,-1,-1
1-May,COUNTRY.1.,15.792,1,8
1-May,-1,16.802,-1,-1
1-May,COUNTRY.1.,3.743,1,8
1-May,COUNTRY.1.,0.721,1,8
1-May,COUNTRY.1.,55.492,1,8
1-May,-1,0.635,-1,-1
1-May,COUNTRY.3.,40.405,0,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,27.019,1,8
1-May,COUNTRY.1.,21.242,1,8
1-May,-1,13.872,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,9.258,1,8
1-May,-1,0.95,-1,-1
1-May,COUNTRY.1.,12.185,1,8
1-May,COUNTRY.1.,249.93,1,8
1-May,COUNTRY.1.,20.967,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.2.,5.628,1,7
1-May,COUNTRY.1.,7.829,1,8
1-May,COUNTRY.1.,1.565,1,8
1-May,COUNTRY.7.,32.449,0,6
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.23,1,8
1-May,COUNTRY.1.,18.203,1,8
1-May,COUNTRY.14.,1.863,0,6
1-May,COUNTRY.5.,12.304,0,7
1-May,COUNTRY.1.,4.635,1,8
1-May,COUNTRY.1.,10.104,1,8
1-May,COUNTRY.1.,28.346,1,8
1-May,COUNTRY.12.,7.432,1,8
1-May,COUNTRY.1.,47.073,1,8
1-May,-1,3.635,-1,-1
1-May,COUNTRY.1.,32.703,1,8
1-May,COUNTRY.1.,3.094,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,3.522,1,8
1-May,COUNTRY.1.,0.313,1,8
1-May,COUNTRY.11.,0,1,8
1-May,COUNTRY.1.,1.206,1,8
1-May,COUNTRY.1.,57.393,1,8
1-May,COUNTRY.1.,1.781,1,8
1-May,COUNTRY.1.,21.948,1,8
1-May,COUNTRY.9.,3.89,1,7
1-May,COUNTRY.10.,0.422,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,27.658,0,7
1-May,COUNTRY.10.,0,1,8
1-May,-1,2.172,-1,-1
1-May,COUNTRY.1.,51.913,1,8
1-May,COUNTRY.3.,7.397,1,7
1-May,COUNTRY.1.,38.072,1,8
1-May,COUNTRY.1.,44.811,1,8
1-May,COUNTRY.1.,0.063,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,9.942,1,8
1-May,COUNTRY.3.,93.691,0,7
1-May,COUNTRY.1.,2.597,1,8
1-May,-1,1.584,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.7.,192.827,0,6
1-May,COUNTRY.8.,5.167,1,8
1-May,COUNTRY.1.,0.028,1,8
1-May,COUNTRY.1.,7.485,1,8
1-May,COUNTRY.5.,0.057,0,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,3.43,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,1.986,1,8
1-May,COUNTRY.1.,17.091,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0.19,-1,-1
1-May,-1,28.419,-1,-1
1-May,COUNTRY.2.,0.001,1,7
1-May,COUNTRY.1.,5.259,1,8
1-May,COUNTRY.1.,17.737,1,8
1-Jun,COUNTRY.1.,11.399,1,8
1-Jun,-1,1.383,-1,-1
1-Jun,COUNTRY.1.,9.133,1,8
1-Jun,COUNTRY.1.,1.561,1,8
1-Jun,COUNTRY.1.,1.684,1,8
1-Jun,COUNTRY.1.,57.699,1,8
1-Jun,COUNTRY.1.,95.269,0,7
1-Jun,COUNTRY.1.,22.86,1,8
1-Jun,COUNTRY.1.,34.634,1,8
1-Jun,-1,54.468,-1,-1
1-Jun,COUNTRY.11.,11.974,1,8
1-Jun,COUNTRY.10.,3.421,1,7
1-Jun,-1,4.545,-1,-1
1-Jun,COUNTRY.1.,74.453,1,8
1-Jun,COUNTRY.1.,23.647,1,8
1-Jun,COUNTRY.1.,40.157,1,8
1-Jun,COUNTRY.1.,22.135,1,8
1-Jun,COUNTRY.1.,0.591,1,8
1-Jun,COUNTRY.1.,10.895,1,8
1-Jun,COUNTRY.1.,0.402,1,8
1-Jun,COUNTRY.3.,5.326,1,7
1-Jun,COUNTRY.1.,0.085,1,8
1-Jun,COUNTRY.1.,5.16,1,8
1-Jun,-1,2.774,-1,-1
1-Jun,COUNTRY.1.,5.783,1,8
1-Jun,-1,2.16,-1,-1
1-Jun,-1,4.457,-1,-1
1-Jun,COUNTRY.1.,53.367,1,8
1-Jun,COUNTRY.1.,6.694,1,8
1-Jun,COUNTRY.3.,0.092,1,7
1-Jun,COUNTRY.1.,2.343,1,8
1-Jun,COUNTRY.1.,7.143,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,13.144,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,4.12,1,8
1-Jun,COUNTRY.1.,1.56,1,8
1-Jun,COUNTRY.1.,16.564,1,8
1-Jun,COUNTRY.1.,11.725,1,8
1-Jun,COUNTRY.1.,6.175,1,8
1-Jun,COUNTRY.1.,82.618,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,4.321,1,8
1-Jun,COUNTRY.1.,28.752,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,1.438,1,8
1-Jun,COUNTRY.2.,0.076,0,6
1-Jun,COUNTRY.1.,0.006,1,8
1-Jun,-1,10.687,-1,-1
1-Jun,COUNTRY.7.,3.331,1,7
1-Jun,COUNTRY.5.,13.23,1,7
1-Jun,COUNTRY.1.,32.28,1,8
1-Jun,COUNTRY.1.,3.987,1,8
1-Jun,COUNTRY.9.,0.737,1,7
1-Jun,COUNTRY.1.,0.001,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,4.493,1,8
1-Jun,-1,35.189,-1,-1
1-Jun,-1,49.5,-1,-1
1-Jun,COUNTRY.3.,20.739,1,7
1-Jun,COUNTRY.1.,21.514,1,8
1-Jun,COUNTRY.1.,44.216,1,8
1-Jun,COUNTRY.1.,15.635,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.2.,34.247,0,6
1-Jun,COUNTRY.7.,0.082,1,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.9.,39.321,1,7
1-Jun,COUNTRY.1.,28.918,1,8
1-Jun,COUNTRY.3.,0.002,1,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.8.,9.41,1,7
1-Jun,COUNTRY.11.,276.957,1,7
1-Jun,COUNTRY.1.,6.255,1,8
1-Jun,COUNTRY.1.,23.663,1,8
1-Jun,COUNTRY.1.,23.313,1,8
1-Jun,COUNTRY.1.,22.961,1,8
1-Jun,COUNTRY.1.,40.98,1,8
1-Jun,COUNTRY.1.,6.087,1,8
1-Jun,COUNTRY.1.,12.216,1,8
1-Jun,COUNTRY.1.,1.127,1,8
1-Jun,-1,36.046,-1,-1
1-Jun,-1,0.06,-1,-1
1-Jun,COUNTRY.1.,0.186,1,8
1-Jun,-1,22.836,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,1.773,-1,-1
1-Jun,COUNTRY.1.,14.358,1,8
1-Jun,COUNTRY.10.,15.711,1,8
1-Jun,-1,7.61,-1,-1
1-Jun,COUNTRY.1.,0.378,1,8
1-Jun,COUNTRY.1.,47.191,1,8
1-Jun,-1,4.725,-1,-1
1-Jun,COUNTRY.14.,2.681,1,7
1-Jun,COUNTRY.1.,17.601,1,8
1-Jun,COUNTRY.1.,18.087,1,8
1-Jun,COUNTRY.1.,8.083,1,8
1-Jun,COUNTRY.3.,14.457,1,8
1-Jun,COUNTRY.1.,3.546,1,8
1-Jun,COUNTRY.2.,30.733,1,7
1-Jun,-1,17.034,-1,-1
1-Jun,COUNTRY.1.,0.077,1,8
1-Jun,-1,1.903,-1,-1
1-Jun,-1,38.271,-1,-1
1-Jun,COUNTRY.1.,0.013,1,8
1-Jun,-1,2.709,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.8.,244.692,1,8
1-Jun,-1,0.448,-1,-1
1-Jun,COUNTRY.1.,131.406,1,8
1-Jun,COUNTRY.7.,110.185,1,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,7.311,1,8
1-Jun,COUNTRY.1.,0.382,1,8
1-Jun,-1,0.162,-1,-1
1-Jun,COUNTRY.1.,6.426,1,8
1-Jun,COUNTRY.8.,32.74,1,7
1-Jun,COUNTRY.8.,281.597,1,7
1-Jun,-1,16.183,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,8.3,-1,-1
1-Jun,COUNTRY.1.,89.701,1,8
1-Jun,COUNTRY.1.,2.592,1,8
1-Jun,COUNTRY.1.,16.004,1,8
1-Jun,COUNTRY.1.,20.738,1,8
1-Jun,COUNTRY.1.,0.001,1,8
1-Jun,COUNTRY.12.,4.668,0,5
1-Jun,COUNTRY.1.,0.195,1,8
1-Jun,COUNTRY.9.,0,0,7
1-Jun,COUNTRY.10.,5.557,1,6
1-Jun,COUNTRY.1.,4.522,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,21.933,1,8
1-Jun,COUNTRY.5.,11.716,1,7
1-Jun,-1,62.973,-1,-1
1-Jun,-1,2.053,-1,-1
1-Jun,COUNTRY.1.,4.711,1,8
1-Jun,COUNTRY.1.,1.171,1,8
1-Jun,COUNTRY.3.,2.046,0,7
1-Jun,-1,0.398,-1,-1
1-Jun,COUNTRY.1.,62.654,1,8
1-Jun,COUNTRY.1.,5.851,1,8
1-Jun,COUNTRY.1.,42.999,1,8
1-Jun,COUNTRY.1.,0.767,1,8
1-Jun,COUNTRY.4.,0.361,0,6
1-Jun,COUNTRY.1.,59.838,1,8
1-Jun,COUNTRY.1.,0.526,1,8
1-Jun,COUNTRY.1.,3.453,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,78.945,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,13.782,-1,-1
1-Jun,COUNTRY.1.,11.854,1,8
1-Jun,COUNTRY.1.,8.823,1,8
1-Jun,COUNTRY.1.,19.684,1,8
1-Jun,-1,0.086,-1,-1
1-Jun,COUNTRY.1.,22.239,1,8
1-Jun,COUNTRY.1.,37.642,1,8
1-Jun,COUNTRY.1.,31.227,1,8
1-Jun,COUNTRY.1.,6.856,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,27.546,1,8
1-Jun,COUNTRY.1.,67.534,1,8
1-Jun,COUNTRY.1.,80.945,1,8
1-Jun,COUNTRY.1.,2.061,1,8
1-Jun,COUNTRY.1.,39.889,1,8
1-Jun,COUNTRY.3.,1.4,1,7
1-Jun,COUNTRY.1.,21.531,1,8
1-Jun,-1,7.827,-1,-1
1-Jun,-1,1.877,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,49.242,1,8
1-Jun,COUNTRY.1.,1.767,1,8
1-Jun,COUNTRY.1.,1.481,1,8
1-Jun,-1,1.451,-1,-1
1-Jun,COUNTRY.1.,29.74,1,8
1-Jun,COUNTRY.1.,6.045,1,8
1-Jun,COUNTRY.1.,7,0,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.7.,0.237,1,6
1-Jun,-1,0.03,-1,-1
1-Jun,COUNTRY.9.,0.072,1,7
1-Jun,COUNTRY.1.,7.08,1,8
1-Jun,-1,7.398,-1,-1
1-Jun,COUNTRY.1.,78.84,1,8
1-Jun,COUNTRY.1.,22.475,1,8
1-Jun,COUNTRY.1.,0.106,1,8
1-Jun,COUNTRY.1.,15.655,1,8
1-Jun,-1,0.064,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,29.656,-1,-1
1-Jun,COUNTRY.2.,95.593,1,7
1-Jun,COUNTRY.1.,0.35,1,8
1-Jun,COUNTRY.1.,15.844,1,8
1-Jun,COUNTRY.5.,5.745,1,7
1-Jun,COUNTRY.2.,1.486,0,5
1-Jun,COUNTRY.1.,6.781,1,8
1-Jun,COUNTRY.1.,0.625,1,8
1-Jun,COUNTRY.1.,11.428,1,8
1-Jun,COUNTRY.2.,0.017,0,4
1-Jun,COUNTRY.1.,29.791,1,8
1-Jun,COUNTRY.1.,0.812,1,8
1-Jun,COUNTRY.11.,0.001,1,8
1-Jun,-1,0.054,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.2.,4.459,1,8
1-Jun,COUNTRY.1.,53.97,1,8
1-Jun,COUNTRY.10.,69.958,1,6
1-Jun,COUNTRY.1.,0.155,1,8
1-Jun,-1,26.364,-1,-1
1-Jun,COUNTRY.1.,4.29,1,8
1-Jun,-1,0.059,-1,-1
1-Jun,COUNTRY.6.,381.276,1,7
1-Jun,COUNTRY.1.,0.563,1,8
1-Jun,COUNTRY.1.,7.011,1,8
1-Jun,COUNTRY.3.,0.195,1,8
1-Jun,COUNTRY.6.,0.025,0,5
1-Jun,COUNTRY.1.,5.347,1,8
1-Jun,-1,40.809,-1,-1
1-Jun,COUNTRY.1.,14.611,1,8
1-Jun,COUNTRY.3.,1.36,1,7
1-Jun,-1,0.101,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0.553,0,8
1-Jun,COUNTRY.1.,155.261,1,8
1-Jun,COUNTRY.11.,12.386,1,8
1-Jun,COUNTRY.1.,77.595,1,8
1-Jun,COUNTRY.1.,24.177,1,8
1-Jun,-1,0.768,-1,-1
1-Jun,-1,0.465,-1,-1
1-Jun,-1,0.342,-1,-1
1-Jun,-1,2.673,-1,-1
1-Jun,COUNTRY.3.,1.112,1,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.3.,4.942,0,7
1-Jun,COUNTRY.1.,1.842,1,8
1-Jun,COUNTRY.1.,34.413,1,8
1-Jun,COUNTRY.1.,31.801,1,8
1-Jun,COUNTRY.1.,72.473,1,8
1-Jun,COUNTRY.1.,77.183,1,8
1-Jun,COUNTRY.1.,6.563,1,8
1-Jun,COUNTRY.4.,0.153,0,5
1-Jun,COUNTRY.1.,4.255,1,8
1-Jun,COUNTRY.1.,176.679,1,8
1-Jun,COUNTRY.1.,37.493,1,8
1-Jun,COUNTRY.1.,60.795,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,2.153,1,8
1-Jun,COUNTRY.1.,0.756,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.3.,66.243,0,6
1-Jun,-1,1.547,-1,-1
1-Jun,-1,18.66,-1,-1
1-Jun,COUNTRY.1.,26.896,1,8
1-Jun,COUNTRY.1.,7.445,1,8
1-Jun,COUNTRY.5.,0.123,1,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,8.636,1,8
1-Jun,COUNTRY.1.,11.803,1,8
1-Jun,COUNTRY.1.,74.197,1,8
1-Jun,COUNTRY.1.,15.908,0,7
1-Jun,COUNTRY.1.,0.75,1,8
1-Jun,COUNTRY.1.,43.492,1,8
1-Jun,COUNTRY.3.,6.662,1,8
1-Jun,-1,39.603,-1,-1
1-Jun,COUNTRY.1.,46.855,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0.152,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.571,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0,0,8
1-Jun,-1,9.247,-1,-1
1-Jun,-1,27.234,-1,-1
1-Jun,COUNTRY.1.,20.204,1,8
1-Jun,-1,0.185,-1,-1
1-Jun,COUNTRY.1.,1.326,1,8
1-Jun,COUNTRY.1.,4.197,1,8
1-Jun,COUNTRY.1.,62.535,1,8
1-Jun,COUNTRY.1.,34.071,1,8
1-Jun,-1,8.122,-1,-1
1-Jun,COUNTRY.1.,8.587,1,8
1-Jun,COUNTRY.1.,7.567,1,8
1-Jun,COUNTRY.3.,237.291,1,8
1-Jun,COUNTRY.1.,72.205,1,8
1-Jun,-1,0.32,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,4.615,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.675,-1,-1
1-Jun,COUNTRY.1.,0,0,8
1-Jun,COUNTRY.1.,36.337,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,46.713,1,8
1-Jun,COUNTRY.1.,5.118,1,8
1-Jun,-1,0,-1,-1
